order_id,customer_id,order_date,channel,branch_name,state
2640,2161,2025-09-15,In-Store,Miami Store,Florida
2641,1645,2023-12-24,Online,Miami Store,Florida
2642,362,2024-01-13,In-Store,Miami Store,Florida
2643,1881,2023-06-21,Online,San Francisco Store,California
2644,2145,2025-11-14,Online,Houston Store,Texas
2645,1982,2024-01-28,Online,Houston Store,Texas
2646,2064,2024-12-02,Online,Los Angeles Store,California
2647,1978,2024-07-02,In-Store,Miami Store,Florida
2648,376,2025-02-22,Online,San Francisco Store,California
2649,742,2023-11-28,Online,Miami Store,Florida
2650,390,2025-03-04,In-Store,Miami Store,Florida
2651,1241,2024-10-10,In-Store,San Francisco Store,California
2652,824,2025-09-09,Online,Houston Store,Texas
2653,2368,2025-11-18,In-Store,Miami Store,Florida
2654,2244,2024-06-26,Online,Miami Store,Florida
2655,418,2025-11-08,Online,Houston Store,Texas
2656,607,2024-05-05,Online,San Francisco Store,California
2657,568,2023-10-10,Online,Los Angeles Store,California
2658,544,2025-05-11,In-Store,Houston Store,Texas
2659,2279,2023-04-23,Online,Los Angeles Store,California
2660,884,2025-05-11,In-Store,Los Angeles Store,California
2661,703,2024-09-01,In-Store,Houston Store,Texas
2662,1224,2024-05-22,In-Store,Miami Store,Florida
2663,1623,2024-04-10,In-Store,Los Angeles Store,California
2664,2069,2025-04-03,Online,Los Angeles Store,California
2665,1787,2024-08-31,In-Store,San Francisco Store,California
2666,1620,2023-10-17,Online,Miami Store,Florida
2667,1458,2025-05-17,In-Store,Los Angeles Store,California
2668,2419,2025-02-20,In-Store,San Francisco Store,California
2669,1584,2023-06-11,Online,Miami Store,Florida
2670,1915,2024-09-15,Online,Houston Store,Texas
2671,78,2024-12-17,Online,Houston Store,Texas
2672,1309,2024-07-20,In-Store,San Francisco Store,California
2673,648,2025-09-20,In-Store,Houston Store,Texas
2674,2188,2024-08-18,Online,Los Angeles Store,California
2675,553,2025-08-16,Online,Miami Store,Florida
2676,998,2025-10-09,Online,Los Angeles Store,California
2677,282,2024-04-19,Online,Los Angeles Store,California
2678,1282,2024-09-09,In-Store,Houston Store,Texas
2679,1847,2024-10-02,Online,Los Angeles Store,California
2680,1384,2023-09-19,Online,Houston Store,Texas
2681,2488,2023-06-11,Online,Miami Store,Florida
2682,2318,2023-06-30,Online,Miami Store,Florida
2683,1158,2024-12-25,In-Store,Los Angeles Store,California
2684,104,2024-04-13,Online,San Francisco Store,California
2685,766,2023-01-21,In-Store,Houston Store,Texas
2686,2143,2023-09-17,Online,Houston Store,Texas
2687,1597,2024-04-10,Online,Los Angeles Store,California
2688,480,2024-06-20,In-Store,Houston Store,Texas
2689,2061,2025-08-09,Online,Houston Store,Texas
2690,1964,2025-02-04,In-Store,San Francisco Store,California
2691,2143,2025-08-16,In-Store,San Francisco Store,California
2692,2341,2025-07-22,Online,Los Angeles Store,California
2693,2073,2025-04-30,In-Store,San Francisco Store,California
2694,1296,2024-06-16,In-Store,Los Angeles Store,California
2695,1529,2023-01-15,In-Store,Miami Store,Florida
2696,1190,2023-02-19,In-Store,Los Angeles Store,California
2697,939,2025-09-25,In-Store,Miami Store,Florida
2698,762,2023-10-31,In-Store,Los Angeles Store,California
2699,654,2024-02-20,In-Store,Houston Store,Texas
2700,1670,2023-11-01,In-Store,San Francisco Store,California
2701,1932,2023-07-15,Online,Miami Store,Florida
2702,1127,2025-03-23,Online,Los Angeles Store,California
2703,1926,2025-03-10,In-Store,San Francisco Store,California
2704,575,2024-01-23,Online,Los Angeles Store,California
2705,2342,2025-01-26,In-Store,San Francisco Store,California
2706,1330,2024-03-30,In-Store,San Francisco Store,California
2707,1278,2024-12-13,Online,Los Angeles Store,California
2708,1204,2024-12-05,In-Store,Miami Store,Florida
2709,40,2025-04-27,In-Store,Miami Store,Florida
2710,520,2023-06-24,In-Store,Houston Store,Texas
2711,1640,2025-12-25,In-Store,San Francisco Store,California
2712,2284,2023-10-06,Online,Houston Store,Texas
2713,463,2025-01-27,In-Store,Houston Store,Texas
2714,1252,2023-12-29,In-Store,Los Angeles Store,California
2715,1849,2023-06-20,In-Store,Los Angeles Store,California
2716,483,2025-12-10,Online,Los Angeles Store,California
2717,2478,2024-10-26,In-Store,San Francisco Store,California
2718,343,2024-08-14,Online,Los Angeles Store,California
2719,1197,2025-07-19,Online,Los Angeles Store,California
2720,1463,2023-10-01,In-Store,San Francisco Store,California
2721,1203,2024-05-22,In-Store,San Francisco Store,California
2722,1622,2023-12-29,Online,Miami Store,Florida
2723,2181,2025-04-27,In-Store,Los Angeles Store,California
2724,2399,2024-10-16,Online,Los Angeles Store,California
2725,2132,2023-10-25,Online,Los Angeles Store,California
2726,993,2024-05-08,In-Store,Miami Store,Florida
2727,2391,2024-06-29,In-Store,Los Angeles Store,California
2728,1190,2023-10-31,Online,Miami Store,Florida
2729,2341,2025-06-22,Online,Houston Store,Texas
2730,1604,2023-08-27,Online,Miami Store,Florida
2731,1194,2024-10-11,Online,Houston Store,Texas
2732,598,2025-06-02,In-Store,Los Angeles Store,California
2733,645,2024-02-14,In-Store,Houston Store,Texas
2734,448,2024-12-26,In-Store,Miami Store,Florida
2735,764,2025-11-12,In-Store,San Francisco Store,California
2736,735,2023-11-14,In-Store,Houston Store,Texas
2737,1643,2024-06-08,Online,Houston Store,Texas
2738,2298,2025-06-23,In-Store,Los Angeles Store,California
2739,601,2025-10-20,In-Store,Miami Store,Florida
2740,2173,2024-09-11,In-Store,Houston Store,Texas
2741,2161,2025-08-10,In-Store,Houston Store,Texas
2742,981,2025-03-11,In-Store,Houston Store,Texas
2743,1783,2025-07-04,Online,Houston Store,Texas
2744,2198,2023-11-16,Online,San Francisco Store,California
2745,2391,2025-05-25,Online,Miami Store,Florida
2746,580,2023-11-25,In-Store,Los Angeles Store,California
2747,783,2025-01-22,Online,Los Angeles Store,California
2748,2369,2024-10-18,Online,San Francisco Store,California
2749,532,2025-11-03,In-Store,Miami Store,Florida
2750,1513,2023-03-12,In-Store,Houston Store,Texas
2751,612,2025-04-06,In-Store,San Francisco Store,California
2752,2300,2025-05-14,Online,Miami Store,Florida
2753,2006,2025-07-16,Online,Houston Store,Texas
2754,1101,2023-04-16,In-Store,San Francisco Store,California
2755,1671,2025-02-08,In-Store,Miami Store,Florida
2756,1416,2025-06-11,Online,Los Angeles Store,California
2757,1436,2023-07-15,Online,Los Angeles Store,California
2758,2221,2023-05-25,In-Store,Miami Store,Florida
2759,875,2024-04-15,In-Store,Los Angeles Store,California
2760,2249,2023-08-04,Online,Miami Store,Florida
2761,217,2023-09-17,In-Store,Houston Store,Texas
2762,376,2025-07-22,Online,Miami Store,Florida
2763,1610,2024-07-28,Online,Houston Store,Texas
2764,11,2023-10-12,Online,San Francisco Store,California
2765,1614,2024-04-28,Online,Miami Store,Florida
2766,2483,2024-01-07,In-Store,San Francisco Store,California
2767,818,2023-03-11,In-Store,Los Angeles Store,California
2768,1297,2024-01-14,Online,Houston Store,Texas
2769,691,2023-10-29,Online,Miami Store,Florida
2770,1600,2023-09-12,Online,San Francisco Store,California
2771,1533,2025-08-01,Online,Houston Store,Texas
2772,1156,2024-11-22,Online,Houston Store,Texas
2773,1948,2025-04-13,In-Store,Los Angeles Store,California
2774,784,2024-12-17,In-Store,Los Angeles Store,California
2775,2367,2024-02-28,In-Store,Houston Store,Texas
2776,1973,2023-08-01,In-Store,Houston Store,Texas
2777,1877,2023-04-10,Online,Miami Store,Florida
2778,785,2023-11-04,Online,Houston Store,Texas
2779,397,2024-11-08,Online,Miami Store,Florida
2780,1082,2024-04-19,Online,Houston Store,Texas
2781,1504,2023-04-22,Online,Los Angeles Store,California
2782,2034,2023-07-02,In-Store,Miami Store,Florida
2783,1615,2024-08-19,Online,San Francisco Store,California
2784,460,2023-06-14,In-Store,Los Angeles Store,California
2785,2109,2025-03-25,In-Store,Miami Store,Florida
2786,2417,2023-03-31,In-Store,Miami Store,Florida
2787,546,2024-03-30,In-Store,San Francisco Store,California
2788,497,2023-08-26,Online,Miami Store,Florida
2789,505,2024-06-17,In-Store,Houston Store,Texas
2790,1093,2024-12-27,In-Store,San Francisco Store,California
2791,2209,2023-02-27,In-Store,Los Angeles Store,California
2792,1638,2024-06-25,Online,Los Angeles Store,California
2793,718,2025-10-18,Online,Houston Store,Texas
2794,1593,2024-09-09,Online,Los Angeles Store,California
2795,1409,2024-02-06,In-Store,Miami Store,Florida
2796,269,2025-10-02,In-Store,Miami Store,Florida
2797,1947,2025-04-21,Online,Houston Store,Texas
2798,1478,2025-04-18,In-Store,Los Angeles Store,California
2799,1542,2024-06-02,Online,Los Angeles Store,California
2800,865,2023-07-16,Online,Houston Store,Texas
2801,2398,2023-02-15,In-Store,San Francisco Store,California
2802,110,2024-06-13,In-Store,Los Angeles Store,California
2803,2455,2025-09-26,In-Store,San Francisco Store,California
2804,650,2025-02-14,In-Store,Los Angeles Store,California
2805,2099,2023-03-15,Online,Los Angeles Store,California
2806,1500,2023-12-01,Online,Los Angeles Store,California
2807,1111,2024-09-24,Online,Los Angeles Store,California
2808,596,2024-11-18,Online,Miami Store,Florida
2809,979,2024-07-28,Online,San Francisco Store,California
2810,731,2023-10-23,In-Store,San Francisco Store,California
2811,57,2025-11-04,Online,Los Angeles Store,California
2812,2244,2024-04-22,Online,Los Angeles Store,California
2813,1784,2024-09-24,Online,San Francisco Store,California
2814,1702,2023-11-15,In-Store,Miami Store,Florida
2815,1287,2024-04-23,In-Store,Houston Store,Texas
2816,112,2024-01-03,In-Store,Houston Store,Texas
2817,711,2024-01-02,In-Store,San Francisco Store,California
2818,1202,2024-01-13,Online,Los Angeles Store,California
2819,948,2024-04-07,Online,Los Angeles Store,California
2820,26,2023-01-13,In-Store,Miami Store,Florida
2821,2458,2024-06-19,In-Store,Houston Store,Texas
2822,758,2023-09-27,Online,Miami Store,Florida
2823,1801,2025-12-29,Online,Houston Store,Texas
2824,1556,2024-01-11,In-Store,San Francisco Store,California
2825,1842,2023-09-14,In-Store,Houston Store,Texas
2826,2294,2023-08-05,In-Store,Miami Store,Florida
2827,1105,2024-03-25,In-Store,Miami Store,Florida
2828,662,2025-06-12,Online,Miami Store,Florida
2829,909,2023-02-01,Online,San Francisco Store,California
2830,2444,2024-09-01,Online,Houston Store,Texas
2831,522,2025-07-05,In-Store,Houston Store,Texas
2832,1857,2024-06-25,In-Store,Miami Store,Florida
2833,1760,2023-05-28,Online,Houston Store,Texas
2834,2312,2024-10-17,Online,Los Angeles Store,California
2835,790,2023-03-08,Online,Los Angeles Store,California
2836,1298,2024-07-23,Online,Los Angeles Store,California
2837,1730,2025-01-17,In-Store,Houston Store,Texas
2838,172,2024-03-18,Online,San Francisco Store,California
2839,265,2025-06-15,Online,San Francisco Store,California
2840,1987,2024-02-03,Online,San Francisco Store,California
2841,1050,2024-04-26,Online,San Francisco Store,California
2842,1493,2025-08-05,Online,Los Angeles Store,California
2843,1886,2023-07-05,Online,Los Angeles Store,California
2844,476,2023-06-18,Online,Miami Store,Florida
2845,2404,2024-05-21,In-Store,Houston Store,Texas
2846,1050,2024-06-04,In-Store,Houston Store,Texas
2847,34,2023-06-10,In-Store,San Francisco Store,California
2848,2312,2023-12-06,In-Store,Los Angeles Store,California
2849,1162,2024-12-04,Online,San Francisco Store,California
2850,816,2025-04-02,In-Store,Miami Store,Florida
2851,754,2025-02-23,In-Store,Houston Store,Texas
2852,566,2023-05-11,Online,Houston Store,Texas
2853,462,2024-05-30,Online,San Francisco Store,California
2854,1655,2024-06-19,In-Store,Miami Store,Florida
2855,81,2025-01-10,In-Store,Houston Store,Texas
2856,1938,2025-02-19,Online,Miami Store,Florida
2857,870,2024-08-10,In-Store,Miami Store,Florida
2858,1431,2024-12-26,Online,San Francisco Store,California
2859,1070,2025-07-31,Online,Los Angeles Store,California
2860,599,2025-09-23,Online,San Francisco Store,California
2861,1635,2024-01-11,Online,Los Angeles Store,California
2862,807,2023-07-23,In-Store,Miami Store,Florida
2863,1935,2025-09-15,Online,Los Angeles Store,California
2864,1077,2024-10-22,Online,Miami Store,Florida
2865,704,2023-03-16,In-Store,Houston Store,Texas
2866,2064,2025-01-10,Online,Houston Store,Texas
2867,487,2023-10-31,In-Store,Houston Store,Texas
2868,706,2025-12-21,In-Store,San Francisco Store,California
2869,1526,2024-07-23,In-Store,San Francisco Store,California
2870,1165,2025-02-24,Online,Miami Store,Florida
2871,620,2025-09-13,In-Store,Houston Store,Texas
2872,777,2023-08-17,In-Store,San Francisco Store,California
2873,447,2025-12-07,Online,Houston Store,Texas
2874,2338,2023-09-25,In-Store,San Francisco Store,California
2875,209,2024-12-27,In-Store,Los Angeles Store,California
2876,1499,2025-03-12,In-Store,Los Angeles Store,California
2877,2461,2023-09-11,In-Store,Houston Store,Texas
2878,1451,2025-08-14,In-Store,Miami Store,Florida
2879,1878,2025-05-19,Online,San Francisco Store,California
2880,2338,2023-03-28,In-Store,San Francisco Store,California
2881,1292,2025-11-14,In-Store,Los Angeles Store,California
2882,2199,2023-08-10,Online,Los Angeles Store,California
2883,1743,2025-09-16,Online,Miami Store,Florida
2884,1279,2024-02-01,Online,Miami Store,Florida
2885,1401,2025-07-26,In-Store,Miami Store,Florida
2886,1677,2024-05-25,Online,Houston Store,Texas
2887,855,2024-07-14,In-Store,Los Angeles Store,California
2888,1382,2025-04-25,In-Store,Houston Store,Texas
2889,2418,2024-03-15,Online,Los Angeles Store,California
2890,705,2023-11-07,Online,Los Angeles Store,California
2891,826,2023-02-04,In-Store,San Francisco Store,California
2892,1005,2023-08-05,Online,Los Angeles Store,California
2893,377,2024-12-21,In-Store,Los Angeles Store,California
2894,973,2025-10-12,Online,Houston Store,Texas
2895,118,2024-06-02,Online,Los Angeles Store,California
2896,444,2023-09-26,Online,Houston Store,Texas
2897,755,2024-09-29,In-Store,Miami Store,Florida
2898,640,2024-04-19,Online,Los Angeles Store,California
2899,2172,2023-03-31,In-Store,Los Angeles Store,California
2900,1301,2025-12-01,In-Store,Houston Store,Texas
2901,2408,2025-09-08,In-Store,Miami Store,Florida
2902,623,2023-10-15,In-Store,San Francisco Store,California
2903,1493,2024-04-25,Online,Miami Store,Florida
2904,2009,2024-09-28,In-Store,Houston Store,Texas
2905,1652,2024-05-15,In-Store,Miami Store,Florida
2906,1724,2023-02-21,Online,Houston Store,Texas
2907,1920,2023-04-13,In-Store,Houston Store,Texas
2908,919,2024-11-29,Online,San Francisco Store,California
2909,1174,2025-11-03,In-Store,Los Angeles Store,California
2910,2500,2024-04-14,Online,Houston Store,Texas
2911,1186,2024-03-02,In-Store,Houston Store,Texas
2912,120,2023-04-20,Online,San Francisco Store,California
2913,582,2024-05-29,In-Store,Houston Store,Texas
2914,1948,2023-03-09,In-Store,Los Angeles Store,California
2915,2147,2024-01-24,Online,San Francisco Store,California
2916,1191,2023-11-04,Online,Los Angeles Store,California
2917,1687,2025-12-25,Online,Los Angeles Store,California
2918,2000,2024-04-04,Online,San Francisco Store,California
2919,401,2023-12-13,In-Store,Houston Store,Texas
2920,2413,2023-11-21,In-Store,Los Angeles Store,California
2921,1350,2024-10-28,Online,Los Angeles Store,California
2922,1657,2025-11-22,In-Store,Los Angeles Store,California
2923,621,2023-03-09,Online,Los Angeles Store,California
2924,247,2023-07-06,Online,San Francisco Store,California
2925,2482,2023-07-11,In-Store,San Francisco Store,California
2926,1117,2024-03-03,In-Store,Miami Store,Florida
2927,624,2023-08-04,In-Store,Miami Store,Florida
2928,2369,2023-06-26,In-Store,Los Angeles Store,California
2929,1840,2024-07-14,In-Store,Houston Store,Texas
2930,2110,2025-05-30,In-Store,Los Angeles Store,California
2931,300,2024-09-17,In-Store,Houston Store,Texas
2932,403,2024-08-29,Online,Los Angeles Store,California
2933,1672,2023-06-28,Online,Miami Store,Florida
2934,253,2024-01-30,Online,Miami Store,Florida
2935,1758,2025-05-25,Online,Houston Store,Texas
2936,1393,2025-08-19,Online,Los Angeles Store,California
2937,1965,2023-07-17,In-Store,Houston Store,Texas
2938,160,2025-08-26,Online,Miami Store,Florida
2939,205,2024-10-30,Online,Los Angeles Store,California
2940,1162,2024-04-01,Online,Los Angeles Store,California
2941,1392,2023-03-13,Online,Houston Store,Texas
2942,858,2023-08-11,Online,San Francisco Store,California
2943,760,2023-10-03,Online,Houston Store,Texas
2944,1591,2024-07-26,Online,Miami Store,Florida
2945,2116,2025-07-12,In-Store,Miami Store,Florida
2946,133,2024-04-15,In-Store,Miami Store,Florida
2947,1724,2024-03-29,Online,Miami Store,Florida
2948,430,2025-08-26,In-Store,Miami Store,Florida
2949,2356,2023-01-07,In-Store,San Francisco Store,California
2950,1198,2023-07-07,In-Store,Los Angeles Store,California
2951,2460,2023-01-04,In-Store,Houston Store,Texas
2952,97,2025-06-25,Online,Houston Store,Texas
2953,1707,2025-11-04,In-Store,Miami Store,Florida
2954,1178,2025-08-17,In-Store,Houston Store,Texas
2955,1719,2024-06-08,In-Store,Miami Store,Florida
2956,1266,2024-09-21,Online,San Francisco Store,California
2957,1328,2025-02-13,Online,San Francisco Store,California
2958,1309,2023-12-26,Online,Los Angeles Store,California
2959,1051,2024-06-01,Online,San Francisco Store,California
2960,1384,2025-11-19,Online,San Francisco Store,California
2961,2250,2025-07-09,Online,Los Angeles Store,California
2962,581,2025-05-01,Online,Houston Store,Texas
2963,2418,2025-07-23,In-Store,Miami Store,Florida
2964,533,2025-06-19,In-Store,Miami Store,Florida
2965,1176,2024-02-03,In-Store,Houston Store,Texas
2966,1126,2023-06-17,Online,Los Angeles Store,California
2967,899,2024-01-12,Online,Houston Store,Texas
2968,1470,2024-08-29,Online,San Francisco Store,California
2969,1253,2025-10-07,Online,Los Angeles Store,California
2970,770,2024-08-11,Online,Los Angeles Store,California
2971,834,2023-02-17,In-Store,Los Angeles Store,California
2972,1905,2025-10-21,In-Store,Miami Store,Florida
2973,2284,2023-06-22,Online,Houston Store,Texas
2974,2210,2024-05-20,Online,Los Angeles Store,California
2975,554,2024-02-02,Online,Los Angeles Store,California
2976,1092,2023-10-21,Online,Los Angeles Store,California
2977,1197,2024-07-05,In-Store,Houston Store,Texas
2978,1661,2025-04-29,Online,Miami Store,Florida
2979,559,2025-11-05,Online,San Francisco Store,California
2980,261,2025-06-03,Online,Miami Store,Florida
2981,2265,2025-09-30,Online,Los Angeles Store,California
2982,1841,2023-05-14,In-Store,Miami Store,Florida
2983,1148,2025-02-09,Online,Miami Store,Florida
2984,805,2024-05-22,Online,San Francisco Store,California
2985,1186,2025-12-25,In-Store,Houston Store,Texas
2986,2249,2024-04-24,In-Store,Houston Store,Texas
2987,2450,2025-05-12,In-Store,Miami Store,Florida
2988,275,2024-04-03,Online,Miami Store,Florida
2989,206,2024-09-17,Online,Houston Store,Texas
2990,1724,2023-06-08,In-Store,Houston Store,Texas
2991,867,2023-06-10,In-Store,San Francisco Store,California
2992,93,2025-07-28,In-Store,Los Angeles Store,California
2993,1066,2023-06-04,In-Store,Miami Store,Florida
2994,2427,2024-04-30,In-Store,Houston Store,Texas
2995,1352,2024-03-07,In-Store,Miami Store,Florida
2996,2113,2025-11-16,Online,Miami Store,Florida
2997,365,2025-09-30,Online,Houston Store,Texas
2998,821,2025-11-01,Online,San Francisco Store,California
2999,1508,2023-03-08,In-Store,Miami Store,Florida
3000,2030,2024-06-25,In-Store,San Francisco Store,California
